Epoch,Loss,Time
753,3.2395591735839844,5.92598925063384
754,3.2395973205566406,5.9252883214950565
755,3.2396819591522217,5.924642752394695
756,3.2395803928375244,5.924040347020677
757,3.239433765411377,5.9233019234808
758,3.2395474910736084,5.922560338632498
759,3.2395753860473633,5.921872874443105
760,3.2396345138549805,5.921286226265014
761,3.2395424842834473,5.92064424864997
762,3.2396998405456543,5.920022529788256
763,3.23952054977417,5.919424152499916
764,3.239640951156616,5.9187732313808645
765,3.2396867275238037,5.918203334457457
766,3.2394304275512695,5.917662909337542
767,3.2395901679992676,5.916985763322323
768,3.2394306659698486,5.916451846741881
769,3.2397680282592773,5.915892467000126
770,3.239511728286743,5.915336322224172
771,3.2395904064178467,5.9146203177227035
772,3.2395215034484863,5.913967413517336
773,3.239591121673584,5.913424552959645
774,3.23956298828125,5.912763229593054
775,3.2394521236419678,5.912105859330965
776,3.239502191543579,5.911441418791064
777,3.2396605014801025,5.910737889241741
778,3.239492654800415,5.9100118622915385
779,3.239685297012329,5.909466367536975
780,3.239758014678955,5.908896145439639
781,3.2397584915161133,5.908206789343207
782,3.239708423614502,5.907541888844998
783,3.2396576404571533,5.906984279336305
784,3.2396624088287354,5.906343247951606
785,3.2397310733795166,5.905679525700177
786,3.2395942211151123,5.904983774475429
787,3.2394750118255615,5.904265467082252
788,3.2395708560943604,5.90360614657402
789,3.23964262008667,5.903000505107223
790,3.239501476287842,5.902299704442497
791,3.237304925918579,5.90170450313573
792,3.239715337753296,5.901066808228565
793,3.2396726608276367,5.900478560661635
794,3.239621639251709,5.899875178216379
795,3.239593505859375,5.899246895810596
796,3.239657163619995,5.898725099033779
797,3.239652633666992,5.898062895706293
798,3.2396488189697266,5.897453858810348
799,3.2396035194396973,5.896796645758287
800,3.239586114883423,5.896280243468644
801,3.239567518234253,5.89574527770393
802,3.2395505905151367,5.895155497063372
803,3.239654302597046,5.894552008231382
804,3.239574432373047,5.893989183604718
805,3.2394258975982666,5.8934145500597435
806,3.23958683013916,5.8928325925384675
807,3.2395434379577637,5.892220621239649
808,3.239518165588379,5.891610359671104
809,3.2395803928375244,5.891083829299263
810,3.2395997047424316,5.8905271682194975
811,3.2395875453948975,5.889862340031356
812,3.2394676208496094,5.889234180202578
813,3.2395191192626953,5.888580906965824
814,3.2394633293151855,5.887953233130184
815,3.239579677581787,5.8873119374826715
816,3.239558696746826,5.88683280833249
817,3.2394258975982666,5.886338190545602
818,3.239614486694336,5.885800214598747
819,3.2395801544189453,5.8852026974496665
820,3.239736557006836,5.884668066221125
821,3.2396249771118164,5.884211607633051
822,3.239804267883301,5.883698743538052
823,3.239711046218872,5.883139136655572
824,3.239762306213379,5.88252704928561
825,3.239751100540161,5.882093778336092
826,3.23960280418396,5.881522241590087
827,3.239689350128174,5.881023097009299
828,3.239812135696411,5.880620498101688
829,3.23960542678833,5.880149550293432
830,3.2396719455718994,5.879684782201384
831,3.2396719455718994,5.879215924886867
832,3.2397632598876953,5.878733068848578
833,3.2396905422210693,5.878247944379744
834,3.239631175994873,5.877759249239083
835,3.239835023880005,5.877282177354742
836,3.2396466732025146,5.876814399487698
837,3.239692449569702,5.876365324171508
838,3.2397491931915283,5.87589517857531
839,3.2396726608276367,5.875314173726978
840,3.2396349906921387,5.874775715136642
841,3.2399022579193115,5.874242576362127
842,3.23968768119812,5.873784593295368
843,3.2395265102386475,5.873325548524368
844,3.2397050857543945,5.8729349723884035
845,3.239612340927124,5.872486245476249
846,3.239485740661621,5.8720171001348245
847,3.239590883255005,5.871529426438952
848,3.2396132946014404,5.870938494024683
849,3.239555597305298,5.8704395999569865
850,3.2395572662353516,5.869860401108474
851,3.2394378185272217,5.869386691551704
852,3.239513397216797,5.868887516687501
853,3.2396585941314697,5.868472968450845
854,3.239577293395996,5.8680281482023355
855,3.2395734786987305,5.8675106633564
856,3.2395520210266113,5.867130702090376
857,3.2396910190582275,5.866739754101037
858,3.2394516468048096,5.866340665404076
859,3.2395520210266113,5.865857124886317
860,3.239489793777466,5.865390606294168
861,3.2396249771118164,5.864805669183631
862,3.239652395248413,5.864252107682484
863,3.2395200729370117,5.86375500103925
864,3.2395105361938477,5.863196431758792
865,3.239473342895508,5.862634560787719
866,3.2396109104156494,5.862092902378251
867,3.2396161556243896,5.861561050006164
868,3.239623785018921,5.860998221845539
869,3.2395243644714355,5.86047867984441
870,3.239462375640869,5.859894013294722
871,3.2396373748779297,5.859345397322236
872,3.2395617961883545,5.8587820139898135
873,3.239563465118408,5.858225088262174
874,3.239572048187256,5.857714168778781
875,3.239579200744629,5.857344192150129
876,3.239626169204712,5.85696568702339
877,3.2395782470703125,5.8565768332552395
878,3.2396321296691895,5.856182829193447
879,3.2396481037139893,5.8556455075400216
880,3.239530086517334,5.855093261422632
881,3.239619731903076,5.854590337931634
882,3.239610195159912,5.854091168536141
883,3.2395665645599365,5.853539832758551
884,3.2395553588867188,5.853119958801703
885,3.2396023273468018,5.85259287771383
886,3.2395870685577393,5.852076496937378
887,3.2395193576812744,5.851560814329344
888,3.2395200729370117,5.850992832518271
889,3.2395436763763428,5.850464933740217
890,3.2395496368408203,5.84998829989078
891,3.2395288944244385,5.849470933636791
892,3.239539623260498,5.8489511635926394
893,3.239654064178467,5.848417323941723
894,3.2394542694091797,5.847908179411728
895,3.239607095718384,5.847401388566502
896,3.2395408153533936,5.846884160832974
897,3.2395665645599365,5.846358821747151
898,3.239629030227661,5.845815236936479
899,3.239614248275757,5.845329195960274
900,3.239663600921631,5.844808188134006
901,3.2395923137664795,5.844331105018539
902,3.2395870685577393,5.84387630715402
903,3.2395129203796387,5.843390810608996
904,3.239523410797119,5.842927254570855
905,3.23953914642334,5.842606461405357
906,3.239511013031006,5.842088454049866
907,3.2394747734069824,5.841686463699256
908,3.239443778991699,5.841166625508165
909,3.239525318145752,5.84067452046094
910,3.23956561088562,5.840185661715914
911,3.2393243312835693,5.83976520961017
912,3.2394683361053467,5.839282304704977
913,3.2397305965423584,5.838773572930146
914,3.2395520210266113,5.838235164736654
915,3.2394278049468994,5.8377689875572365
916,3.2396013736724854,5.837387620618469
917,3.239433526992798,5.836926806534499
918,3.239466667175293,5.836550080541448
919,3.239518404006958,5.836011430083728
920,3.2394564151763916,5.835554724437181
921,3.2394320964813232,5.835069904930589
922,3.2394909858703613,5.834514725961457
923,3.2394299507141113,5.834046470976239
924,3.239414930343628,5.833547937610875
925,3.2395012378692627,5.833023156974784
926,3.239386558532715,5.832556558793124
927,3.2394981384277344,5.832065748109332
928,3.239434242248535,5.831549236526737
929,3.2394542694091797,5.831078926808125
930,3.2394163608551025,5.830583049720616
931,3.239408493041992,5.830091223876196
932,3.2394614219665527,5.829698476555018
933,3.2394626140594482,5.8293226178418704
934,3.239403247833252,5.8289779937395485
935,3.239408493041992,5.8286192775668955
936,3.239504814147949,5.828225168803219
937,3.2396111488342285,5.827768393012616
938,3.2394089698791504,5.827382801942192
939,3.2393994331359863,5.826922416177026
940,3.2394192218780518,5.826512763897578
941,3.2395522594451904,5.826078414408094
942,3.239564895629883,5.825608327190505
943,3.239476203918457,5.825217784784091
944,3.2394278049468994,5.824707035561826
945,3.239506959915161,5.824291526701194
946,3.239583969116211,5.823889461039484
947,3.2394752502441406,5.823579490627236
948,3.2394282817840576,5.823181751926066
949,3.239556312561035,5.822763320882484
950,3.239560127258301,5.822332051289258
951,3.239349842071533,5.821828684056573
952,3.239426374435425,5.821331530432158
953,3.239603042602539,5.820827508500304
954,3.239427328109741,5.820397930145264
955,3.2395784854888916,5.819924658154589
956,3.2395448684692383,5.819444443999219
957,3.239511013031006,5.8189946772044
958,3.239579677581787,5.818538280153175
959,3.239448308944702,5.818115242613548
960,3.239690065383911,5.8176790164105565
961,3.2396466732025146,5.817271109285025
962,3.2396023273468018,5.816866179846523
963,3.239543914794922,5.816440549707264
964,3.239602565765381,5.816179033865532
965,3.2395639419555664,5.815734720627053
966,3.2396161556243896,5.8153387347774546
967,3.239635467529297,5.8148801760014965
968,3.2395291328430176,5.814430714890175
969,3.2394800186157227,5.814029344746486
970,3.239642858505249,5.813601893667849
971,3.239567995071411,5.813333552527205
972,3.239516496658325,5.812987808846245
973,3.239483594894409,5.812650319100411
974,3.239525556564331,5.8123822689056395
975,3.2395005226135254,5.811958512120586
976,3.2395379543304443,5.811583953875083
977,3.2395098209381104,5.81115967151685
978,3.2395079135894775,5.81074542088675
979,3.239448308944702,5.810353641265478
980,3.2395427227020264,5.809914369319306
981,3.23950457572937,5.809443711502404
982,3.2394747734069824,5.809031238097599
983,3.239459991455078,5.808571945537221
984,3.2395434379577637,5.808169765375099
985,3.239426851272583,5.807745887112787
986,3.2395317554473877,5.807300674454015
987,3.239478588104248,5.806878272296211
988,3.239413022994995,5.8064233483822365
989,3.239567518234253,5.80614824295044
990,3.239490032196045,5.805863473526604
991,3.239598274230957,5.805569002572768
992,3.2395105361938477,5.805272626249414
993,3.2393229007720947,5.804964291434678
994,3.239532709121704,5.804642429255476
995,3.2395741939544678,5.8043505871211725
996,3.239471197128296,5.803990701033223
997,3.239439010620117,5.803590019423916
998,3.239474296569824,5.803163606156286
999,3.2394487857818604,5.80275913578781
1000,3.239496946334839,5.8024307060911955
1001,3.2394802570343018,5.8021085477520975
1002,3.239438533782959,5.8018179950350985
1003,3.239464521408081,5.801519885077491
1004,3.239624500274658,5.801106334209442
1005,3.2394933700561523,5.800716657857675
1006,3.2404801845550537,5.800329935288953
1007,3.2395434379577637,5.799926047310872
1008,3.239380121231079,5.799485817848448
1009,3.2394251823425293,5.799055363289752
1010,3.2396299839019775,5.798677581442043
1011,3.2395224571228027,5.798375288803268
1012,3.239431619644165,5.797972404058018
1013,3.239625930786133,5.797545242593121
1014,3.2394094467163086,5.79722144627335
1015,3.23956561088562,5.796846431039797
1016,3.2395708560943604,5.796512907437185
1017,3.239422082901001,5.7960958083078395
1018,3.2394907474517822,5.7957330881020965
1019,3.239556312561035,5.795303723377547
1020,3.2394700050354004,5.795024369645306
1021,3.2394907474517822,5.794725170763779
1022,3.2394907474517822,5.7944150701721435
1023,3.2394137382507324,5.7941574151897335
1024,3.2394890785217285,5.793888872043759
1025,3.2394721508026123,5.793547938316038
1026,3.2394707202911377,5.793274948741592
1027,3.239384174346924,5.793015572099509
1028,3.2394824028015137,5.792630740208551
1029,3.2393009662628174,5.79223277022199
1030,3.239405393600464,5.7919437322932605
1031,3.239415168762207,5.791548349608929
1032,3.239600419998169,5.791155281465805
1033,3.2395334243774414,5.790788091653985
1034,3.2393665313720703,5.790358433214206
1035,3.2392807006835938,5.790034228915965
1036,3.2393717765808105,5.789632476346437
1037,3.2393288612365723,5.789264768967901
1038,3.23935604095459,5.788902322143835
1039,3.239434003829956,5.788502358699191
1040,3.239523410797119,5.788102823564905
1041,3.239715576171875,5.78771933065431
1042,3.2395615577697754,5.787407262017502
1043,3.2396810054779053,5.787039352908974
1044,3.239502191543579,5.786703890562057
1045,3.239572286605835,5.786335713123611
1046,3.2394585609436035,5.78590051089047
1047,3.2394778728485107,5.785614981975903
1048,3.2396650314331055,5.785234123354214
